Program Time [s],AccX,AccY,AccZ
2684.39,741.7,417.97,539.06
2684.43,750,408.69,548.34
2684.46,733.4,414.06,539.06
2684.5,730.47,418.46,547.36
2684.53,744.63,410.16,536.62
2684.56,744.14,416.5,532.23
2684.6,739.75,400.39,541.5
2684.63,736.33,399.9,541.99
2684.66,745.12,424.32,542.48
2684.7,739.75,409.67,541.99
2684.73,739.75,425.29,528.81
2684.77,747.07,427.73,544.92
2684.8,743.16,403.81,553.22
2684.83,729,416.02,542.48
2684.87,742.68,412.11,537.11
2684.9,746.09,417.97,545.9
2684.94,740.23,411.13,551.76
2684.97,729.98,429.2,536.13
2685,734.86,417.48,539.55
2685.04,752.44,408.2,534.67
2685.07,736.82,420.41,536.13
2685.11,742.68,400.39,543.46
2685.14,742.19,412.6,535.64
2685.17,746.09,410.16,538.57
2685.21,744.63,414.06,530.27
2685.24,738.28,407.23,545.41
2685.27,738.28,428.22,551.27
2685.31,738.28,405.27,533.2
2685.34,745.12,418.46,537.6
2685.38,748.05,425.29,535.64
2685.41,743.65,432.62,525.39
2685.44,738.28,418.46,543.46
2685.48,745.61,420.9,546.87
2685.51,737.3,399.9,538.09
2685.55,749.02,412.11,541.02
2685.58,740.23,407.23,537.6
2685.61,732.91,420.41,546.87
2685.65,737.79,404.3,540.04
2685.68,744.14,416.02,544.43
2685.72,754.39,411.62,534.18
2685.75,735.84,403.32,539.55
2685.78,738.28,402.83,533.69
2685.82,745.12,414.06,534.67
2685.85,743.65,406.25,534.18
2685.88,744.63,416.02,540.04
2685.92,744.63,410.64,538.09
2685.95,746.58,416.99,536.62
2685.99,739.75,405.76,545.9
2686.02,749.51,419.43,535.64
2686.05,741.21,411.62,543.46
2686.09,749.51,412.6,533.69
2686.12,755.37,408.69,538.09
2686.16,742.68,424.32,536.62
2686.19,731.45,406.74,544.92
2686.22,745.61,411.62,536.62
2686.26,734.37,414.06,542.97
2686.29,730.96,413.57,544.43
2686.32,731.45,408.2,539.06
2686.36,735.35,410.16,536.62
2686.39,743.16,417.48,552.25
2686.43,745.61,421.39,539.06
2686.46,736.82,437.01,536.62
2686.49,731.45,420.41,534.67
2686.53,743.65,433.59,550.29
2686.56,744.14,406.25,538.09
2686.6,748.54,417.48,545.9
2686.63,731.93,418.46,543.95
